(FFA) venkateshtantravahi@Venkateshs-Air FF % python main.py
seed: 42
device: cpu
run:
  dir: logs
input:
  path: datasets
  batch_size: 256
model:
  peer_normalization: 0.03
  momentum: 0.9
  activation: t_distribution
  hidden_dim: 1000
  num_layers: 4
training:
  epochs: 200
  learning_rate: 0.001
  weight_decay: 0.003
  momentum: 0.9
  downstream_learning_rate: 0.01
  downstream_weight_decay: 0.003
  val_idx: -1
  final_test: true

FF_model(
  (model): ModuleList(
    (0): Linear(in_features=3072, out_features=1000, bias=True)
    (1-3): 3 x Linear(in_features=1000, out_features=1000, bias=True)
  )
  (ff_loss): BCEWithLogitsLoss()
  (linear_classifier): Sequential(
    (0): Linear(in_features=3000, out_features=10, bias=False)
  )
  (classification_loss): CrossEntropyLoss()
)

Files already downloaded and verified
Visualization saved to visualized_sample.png
Epoch 0         train           Time: 0:00:13.120140    Loss: 1974.4692         Peer Normalization: 35.1905     loss_layer_0: 490.2478  ff_accuracy_layer_0: 0.5000     loss_layer_1: 489.1088     ff_accuracy_layer_1: 0.5000     loss_layer_2: 479.1050  ff_accuracy_layer_2: 0.5000     loss_layer_3: 477.5350  ff_accuracy_layer_3: 0.5000     classification_loss: 37.4169       classification_accuracy: 0.1058
Epoch 193       train           Time: 0:00:07.415272    Loss: 58.2970   Peer Normalization: 2.8725      loss_layer_0: 52.1563   ff_accuracy_layer_0: 0.5000     loss_layer_1: 2.3453       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3220        classification_accuracy: 0.1029
Epoch 194       train           Time: 0:00:07.508188    Loss: 58.8719   Peer Normalization: 2.8328      loss_layer_0: 52.7382   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3399       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3217        classification_accuracy: 0.1042
Epoch 195       train           Time: 0:00:07.451022    Loss: 59.0869   Peer Normalization: 2.8092      loss_layer_0: 52.9336   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3631       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3188        classification_accuracy: 0.1003
Epoch 196       train           Time: 0:00:07.423455    Loss: 58.8416   Peer Normalization: 2.8305      loss_layer_0: 52.6888   ff_accuracy_layer_0: 0.5003     loss_layer_1: 2.3664       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.5000     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3144        classification_accuracy: 0.1043
Epoch 197       train           Time: 0:00:07.467497    Loss: 58.8066   Peer Normalization: 2.8678      loss_layer_0: 52.6713   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3510       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3111        classification_accuracy: 0.1048
Epoch 198       train           Time: 0:00:07.624781    Loss: 58.9623   Peer Normalization: 2.7775      loss_layer_0: 52.8151   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3681       ff_accuracy_layer_1: 0.5003     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3086        classification_accuracy: 0.1038
Epoch 199       train           Time: 0:00:07.154418    Loss: 58.4447   Peer Normalization: 2.8295      loss_layer_0: 52.3193   ff_accuracy_layer_0: 0.5002     loss_layer_1: 2.3475       ff_accuracy_layer_1: 0.5002     loss_layer_2: 0.6937    ff_accuracy_layer_2: 0.4999     loss_layer_3: 0.6934    ff_accuracy_layer_3: 0.5000     classification_loss: 2.3059        classification_accuracy: 0.1045
Files already downloaded and verified
Files already downloaded and verified
val
Confusion matrix saved at logs/val_confusion_matrix_epoch_None.npy
Confusion matrix plot saved at logs/val_confusion_matrix_epoch_None.png
Correct predictions plot saved at logs/val_correct_predictions_epoch_None.png
Incorrect predictions plot saved at logs/val_incorrect_predictions_epoch_None.png
val             Time: 0:00:08.565523    Loss: 2.3106    classification_loss: 2.3106     classification_accuracy: 0.0954
Files already downloaded and verified
test
Confusion matrix saved at logs/test_confusion_matrix_epoch_None.npy
Confusion matrix plot saved at logs/test_confusion_matrix_epoch_None.png
Correct predictions plot saved at logs/test_correct_predictions_epoch_None.png
Incorrect predictions plot saved at logs/test_incorrect_predictions_epoch_None.png
test            Time: 0:00:06.352620    Loss: 2.3094    classification_loss: 2.3094     classification_accuracy: 0.1001
(FFA) venkateshtantravahi@Venkateshs-Air FF %

